age,gender,country,education_level,has_bank_account,mobile_money_user,loan_access,monthly_income
29,Female,Kenya,Secondary,no,1.0,0.0,677.91
18,Male,Burundi,Secondary,0,1.0,0.0,386.09
18,Male,Burundi,Primary,0,0.0,0.0,215.44
64,Female,Kenya,Secondary,1,1.0,1.0,289.44
51,Female,Tanzania,Secondary,nan,1.0,1.0,256.24
49,Other,Uganda,Secondary,1,1.0,0.0,574.42
65,Female,Tanzania,Secondary,1,0.0,0.0,543.9
42,Male,Burundi,None,0,0.0,0.0,469.61
57,Male,Tanzania,Secondary,0,1.0,1.0,317.89
62,Male,Uganda,Tertiary,nan,0.0,0.0,226.32
18,Male,Kenya,Secondary,1,1.0,0.0,800.82
33,Male,Burundi,Tertiary,0,0.0,,495.24
56,Male,Uganda,None,0,1.0,0.0,627.52
22,Male,Uganda,Secondary,1,0.0,0.0,318.21
39,Female,Uganda,Primary,0,1.0,0.0,502.97
46,Female,Rwanda,Primary,0,1.0,0.0,569.72
20,Female,Kenya,Primary,0,,0.0,382.49
29,Male,Burundi,None,1,1.0,1.0,673.67
43,Male,Kenya,None,0,1.0,0.0,372.54
33,Male,Rwanda,Secondary,1,1.0,0.0,187.0
68,Male,Burundi,None,no,0.0,0.0,646.01
54,Female,Tanzania,Tertiary,1,,0.0,571.56
39,Female,Kenya,Secondary,yes,1.0,0.0,49.12
46,Female,Rwanda,Secondary,1,0.0,1.0,421.44
31,Female,Tanzania,Secondary,0,1.0,0.0,826.48
45,Male,Rwanda,Tertiary,0,0.0,0.0,722.02
22,Male,Burundi,Primary,0,1.0,0.0,654.96
64,Female,Kenya,Primary,1,,0.0,887.47
66,Female,Rwanda,Secondary,yes,1.0,0.0,241.06
47,Female,Burundi,Secondary,1,0.0,0.0,612.02
63,Female,Rwanda,Tertiary,0,0.0,0.0,460.19
69,Male,Uganda,None,0,1.0,0.0,424.16
22,Male,Kenya,Secondary,1,0.0,0.0,201.83
29,Male,Uganda,Tertiary,0,1.0,0.0,469.69
33,Male,Rwanda,Primary,1,0.0,1.0,544.47
43,Male,Tanzania,Tertiary,yes,1.0,,407.86
43,Male,Burundi,Secondary,nan,1.0,0.0,656.92
65,Female,Tanzania,Tertiary,0,1.0,0.0,348.25
38,Female,Tanzania,Secondary,0,1.0,0.0,405.57
56,Male,Uganda,Primary,0,,0.0,322.77
53,Male,Burundi,Secondary,1,1.0,,300.13
50,Female,Rwanda,Primary,1,1.0,0.0,221.3
47,Male,Rwanda,Primary,no,0.0,1.0,428.05
54,Female,Rwanda,Secondary,1,1.0,0.0,271.2
40,Female,Rwanda,Tertiary,no,0.0,0.0,769.13
27,Female,Uganda,Tertiary,0,0.0,1.0,407.46
22,Male,Burundi,Primary,1,0.0,0.0,626.37
53,Female,Rwanda,Secondary,yes,0.0,,799.45
51,Male,Kenya,Primary,1,0.0,0.0,873.21
69,Male,Rwanda,Tertiary,0,0.0,1.0,0.0
48,Male,Uganda,Tertiary,nan,1.0,0.0,809.81
27,Female,Kenya,Secondary,0,1.0,,491.16
36,Male,Tanzania,Tertiary,1,,0.0,468.19
49,Female,Uganda,Tertiary,no,0.0,,176.69
18,Male,Rwanda,None,1,1.0,0.0,442.92
22,Male,Burundi,Secondary,1,0.0,0.0,391.94
62,Female,Burundi,Primary,nan,0.0,0.0,898.58
21,Male,Kenya,Primary,1,0.0,,303.02
33,Male,Uganda,Primary,nan,1.0,1.0,13.93
41,Male,Kenya,None,1,0.0,0.0,569.42
33,Male,Kenya,Secondary,0,1.0,0.0,793.32
19,Male,Burundi,,0,1.0,1.0,374.5
66,Female,Uganda,None,1,0.0,0.0,701.88
45,Female,Burundi,Secondary,no,0.0,0.0,723.77
49,Female,Uganda,Primary,no,0.0,1.0,493.11
44,Female,Burundi,None,1,0.0,0.0,435.86
37,Female,Uganda,Tertiary,1,0.0,0.0,679.94
41,Female,Tanzania,None,0,0.0,0.0,585.72
29,Female,Burundi,Primary,0,0.0,0.0,462.15
67,Male,Tanzania,Primary,1,1.0,0.0,545.27
52,Male,Kenya,Tertiary,1,0.0,0.0,500.24
50,Female,Burundi,Primary,0,0.0,0.0,593.43
50,Male,Kenya,None,0,0.0,0.0,490.69
68,Female,Burundi,Primary,no,0.0,0.0,610.06
60,Female,Kenya,Secondary,yes,1.0,0.0,385.69
54,Male,Rwanda,Tertiary,no,1.0,0.0,454.01
29,Female,Uganda,Primary,0,,0.0,405.02
20,Male,Kenya,Secondary,0,1.0,0.0,773.09
18,Other,Uganda,Primary,1,0.0,1.0,391.15
50,,Kenya,Secondary,1,1.0,0.0,379.12
57,Female,Burundi,None,1,1.0,1.0,333.5
27,Male,Uganda,Secondary,0,1.0,0.0,580.91
60,Male,Uganda,None,1,1.0,1.0,534.61
61,Female,Tanzania,,0,1.0,0.0,426.3
46,Female,Uganda,Tertiary,0,1.0,0.0,499.98
30,Male,Uganda,Secondary,no,1.0,0.0,879.02
29,Male,Uganda,Tertiary,yes,0.0,0.0,149.64
48,Male,Kenya,Secondary,no,1.0,0.0,483.32
63,Female,Rwanda,Primary,1,1.0,0.0,279.77
19,Female,Uganda,Primary,nan,1.0,0.0,416.35
68,Male,Rwanda,,1,1.0,,467.51
67,Male,Uganda,Primary,1,0.0,0.0,899.38
52,Female,Burundi,Tertiary,1,0.0,1.0,578.88
40,Female,Rwanda,Secondary,0,1.0,0.0,45.37
34,Female,Tanzania,Primary,1,1.0,0.0,609.07
43,Female,Uganda,Primary,0,0.0,1.0,98.21
25,Male,Burundi,Tertiary,no,1.0,1.0,421.53
46,Male,Rwanda,Tertiary,0,1.0,0.0,729.48
43,,Burundi,Tertiary,0,,1.0,597.08
27,,Tanzania,Secondary,1,1.0,0.0,294.99
43,Female,Tanzania,None,nan,1.0,0.0,526.31
51,Female,Tanzania,Primary,yes,0.0,0.0,547.67
68,Female,Tanzania,Tertiary,nan,1.0,,177.08
58,Male,Burundi,,0,0.0,0.0,545.55
24,Male,Rwanda,Tertiary,1,1.0,1.0,546.08
21,Female,Tanzania,Secondary,yes,1.0,0.0,449.57
67,Other,Burundi,Tertiary,no,0.0,1.0,525.53
62,Female,Burundi,Primary,1,1.0,0.0,682.81
28,Female,Rwanda,Secondary,1,0.0,0.0,426.17
46,Male,Burundi,Secondary,0,0.0,0.0,585.98
53,Male,Kenya,Secondary,1,1.0,,79.6
42,Male,Rwanda,Primary,0,0.0,0.0,307.69
38,,Burundi,Tertiary,0,0.0,0.0,421.31
53,Female,Uganda,Secondary,0,1.0,,628.44
27,Male,Uganda,Primary,1,1.0,0.0,406.69
54,Female,Tanzania,Primary,0,1.0,1.0,521.93
26,Female,Rwanda,Secondary,1,1.0,0.0,601.7
41,Female,Burundi,Secondary,0,0.0,0.0,392.94
52,Female,Burundi,Secondary,0,0.0,,745.44
66,Male,Kenya,,1,1.0,,604.98
52,Female,Kenya,Primary,0,0.0,0.0,316.74
65,,Tanzania,Primary,yes,0.0,0.0,369.26
53,Male,Rwanda,Primary,0,0.0,1.0,1121.72
35,Female,Tanzania,Secondary,1,0.0,0.0,277.66
66,Male,Kenya,Tertiary,1,1.0,1.0,669.8
56,Male,Kenya,Secondary,0,0.0,0.0,509.83
49,Male,Rwanda,Primary,0,1.0,0.0,496.86
41,Female,Tanzania,Secondary,0,0.0,0.0,315.99
40,Female,Kenya,Primary,0,0.0,1.0,426.56
49,Male,Burundi,Primary,0,0.0,,734.22
54,Female,Uganda,Secondary,1,0.0,0.0,319.29
29,Male,Kenya,Secondary,0,1.0,0.0,252.26
66,Male,Tanzania,,0,1.0,0.0,376.03
30,Male,Kenya,Secondary,1,0.0,0.0,691.68
40,Female,Burundi,Secondary,1,0.0,0.0,655.89
42,Female,Uganda,Secondary,no,0.0,0.0,359.3
52,Female,Uganda,Primary,nan,1.0,0.0,341.81
58,Female,Burundi,Primary,no,0.0,1.0,807.45
47,Male,Tanzania,Secondary,1,1.0,0.0,672.45
34,Female,Burundi,Tertiary,1,0.0,1.0,606.33
66,Male,Burundi,Primary,0,0.0,0.0,489.56
37,Female,Rwanda,Tertiary,0,1.0,0.0,621.5
65,Male,Rwanda,Primary,0,1.0,0.0,451.62
42,Male,Rwanda,Secondary,1,1.0,0.0,488.36
39,Female,Uganda,Secondary,yes,1.0,1.0,664.29
30,Male,Uganda,Tertiary,1,1.0,0.0,805.05
36,Male,Kenya,Primary,0,0.0,1.0,646.05
66,Female,Rwanda,Secondary,0,,0.0,459.46
53,Male,Tanzania,Secondary,0,1.0,0.0,505.43
29,Male,Tanzania,,1,1.0,0.0,743.56
58,Male,Rwanda,Tertiary,1,0.0,1.0,698.35
36,Male,Uganda,Secondary,0,0.0,1.0,894.62
29,Male,Burundi,Primary,1,1.0,0.0,920.26
26,Male,Uganda,Secondary,0,0.0,0.0,456.47
24,Female,Kenya,Tertiary,0,1.0,0.0,645.26
45,Female,Rwanda,,no,0.0,0.0,607.73
31,Female,Uganda,Secondary,1,0.0,0.0,550.49
48,Male,Burundi,Secondary,1,1.0,0.0,322.31
69,Male,Kenya,,1,1.0,0.0,51.43
36,Female,Uganda,Tertiary,no,1.0,0.0,628.2
64,Female,Rwanda,None,0,1.0,0.0,517.04
33,Male,Burundi,,no,0.0,0.0,482.14
22,Male,Uganda,Primary,1,1.0,0.0,534.24
52,Male,Rwanda,Tertiary,0,0.0,0.0,793.74
29,Female,Rwanda,Primary,1,0.0,0.0,282.38
42,Female,Uganda,Primary,0,1.0,0.0,501.6
69,Male,Uganda,Tertiary,0,0.0,1.0,436.53
38,Male,Uganda,None,0,0.0,0.0,312.92
53,Female,Burundi,Secondary,1,1.0,,738.73
40,Male,Uganda,Primary,1,0.0,0.0,650.29
33,Female,Tanzania,Primary,0,,0.0,472.97
56,Female,Uganda,Secondary,1,1.0,0.0,329.4
62,Male,Kenya,Tertiary,no,1.0,1.0,0.0
59,Male,Tanzania,,0,1.0,1.0,317.27
56,Male,Kenya,Primary,1,0.0,0.0,519.92
31,Female,Kenya,Secondary,1,0.0,0.0,841.1
48,Female,Rwanda,Secondary,yes,1.0,0.0,771.66
22,Female,Burundi,Primary,0,1.0,1.0,394.41
52,Female,Tanzania,None,1,1.0,0.0,636.34
40,Female,Tanzania,Secondary,0,1.0,0.0,326.74
46,Female,Rwanda,Secondary,1,1.0,1.0,313.72
60,Female,Kenya,None,yes,0.0,1.0,691.81
28,Male,Burundi,Primary,0,1.0,0.0,792.63
35,Female,Burundi,None,0,0.0,0.0,533.37
64,Female,Rwanda,None,0,0.0,1.0,300.19
29,Female,Uganda,Primary,0,1.0,0.0,450.69
26,Female,Burundi,Tertiary,0,0.0,0.0,663.1
27,Male,Uganda,Secondary,0,1.0,0.0,359.48
61,Male,Rwanda,Secondary,1,1.0,0.0,465.02
34,Female,Kenya,,yes,1.0,0.0,206.24
55,Male,Uganda,None,0,1.0,0.0,697.69
24,Male,Tanzania,Secondary,0,0.0,1.0,353.12
63,Other,Uganda,Primary,yes,1.0,0.0,556.64
30,Female,Kenya,None,1,1.0,0.0,572.67
57,Female,Uganda,Secondary,1,0.0,1.0,344.38
59,Female,Rwanda,Secondary,1,1.0,0.0,521.07
26,Female,Uganda,Secondary,1,0.0,0.0,160.54
67,Female,Tanzania,Primary,0,1.0,0.0,628.2
44,Male,Uganda,Primary,1,0.0,0.0,554.87
19,Female,Rwanda,Primary,1,0.0,0.0,678.35
22,Male,Uganda,Primary,1,0.0,0.0,451.78
46,,Burundi,Secondary,1,1.0,0.0,324.15
54,Male,Kenya,Tertiary,0,0.0,0.0,467.66
55,Male,Tanzania,,nan,0.0,0.0,623.28
36,Female,Kenya,None,0,0.0,0.0,515.34
25,Female,Tanzania,None,0,1.0,,414.02
65,Male,Kenya,Secondary,0,0.0,0.0,233.17
62,Male,Tanzania,Secondary,1,,0.0,663.02
18,Female,Uganda,Secondary,1,0.0,0.0,467.18
39,Female,Kenya,,yes,1.0,0.0,0.0
69,Male,Tanzania,Secondary,1,1.0,0.0,604.35
34,Male,Uganda,Primary,1,0.0,0.0,483.72
24,Male,Tanzania,,0,1.0,,585.31
42,Male,Tanzania,Secondary,yes,0.0,0.0,272.32
62,Female,Rwanda,Secondary,no,1.0,0.0,447.17
21,Male,Rwanda,,1,1.0,1.0,583.17
53,Male,Kenya,Primary,1,1.0,0.0,261.36
23,Other,Uganda,None,1,0.0,0.0,406.93
48,Female,Burundi,Primary,0,0.0,1.0,642.41
36,Male,Tanzania,Primary,1,0.0,0.0,500.69
61,Male,Kenya,Secondary,0,0.0,0.0,0.0
56,Female,Rwanda,Secondary,1,0.0,0.0,587.91
44,Male,Uganda,Secondary,1,0.0,1.0,490.14
27,Female,Rwanda,Secondary,1,0.0,0.0,731.61
43,Female,Tanzania,Secondary,1,1.0,1.0,411.48
36,Male,Rwanda,Primary,1,0.0,0.0,648.06
56,Female,Rwanda,Secondary,0,0.0,0.0,391.13
20,Male,Uganda,,0,1.0,1.0,499.32
62,Male,Kenya,None,1,1.0,0.0,572.36
30,Female,Tanzania,Primary,0,,0.0,255.4
67,Male,Tanzania,Secondary,1,0.0,1.0,613.65
45,Male,Uganda,Primary,1,1.0,1.0,463.71
37,Female,Kenya,Primary,yes,0.0,0.0,543.56
45,Female,Uganda,,1,0.0,0.0,477.83
25,Male,Uganda,Secondary,0,1.0,0.0,488.87
58,Female,Rwanda,Tertiary,0,0.0,0.0,398.39
56,Male,Kenya,,0,1.0,0.0,775.41
18,Female,Tanzania,Primary,yes,0.0,0.0,773.97
20,Female,Burundi,Tertiary,0,1.0,0.0,600.92
30,Female,Tanzania,Primary,1,1.0,0.0,465.52
45,Female,Uganda,Secondary,1,0.0,0.0,566.14
66,Male,Burundi,Secondary,1,,0.0,658.35
42,Male,Uganda,,yes,1.0,0.0,291.06
50,Male,Burundi,,1,0.0,0.0,382.07
55,Female,Rwanda,Secondary,1,0.0,1.0,0.0
23,Male,Uganda,Secondary,0,1.0,0.0,35.53
61,Female,Burundi,Tertiary,1,0.0,0.0,825.81
62,Female,Tanzania,Tertiary,0,0.0,1.0,532.19
49,Male,Rwanda,Secondary,0,0.0,0.0,185.82
62,Female,Uganda,Primary,1,0.0,0.0,580.12
64,Female,Kenya,Tertiary,yes,,1.0,329.82
38,Male,Rwanda,Secondary,yes,0.0,0.0,438.08
33,Female,Burundi,Secondary,0,0.0,0.0,689.57
38,Male,Kenya,Secondary,1,0.0,1.0,240.14
28,Male,Kenya,Tertiary,1,0.0,0.0,773.63
54,Female,Kenya,Tertiary,0,1.0,0.0,206.42
53,,Burundi,Primary,0,1.0,1.0,353.02
52,Male,Rwanda,Primary,0,0.0,0.0,799.69
36,Female,Kenya,Secondary,1,1.0,0.0,623.74
37,Male,Kenya,Secondary,1,1.0,1.0,345.73
35,Female,Burundi,Primary,0,1.0,0.0,449.2
64,Female,Uganda,Secondary,0,1.0,1.0,331.62
58,Male,Uganda,Primary,1,0.0,1.0,505.41
66,Female,Rwanda,Primary,0,1.0,0.0,307.34
31,Male,Kenya,Secondary,0,1.0,0.0,708.08
32,Male,Tanzania,Primary,0,1.0,0.0,661.46
48,Female,Uganda,Tertiary,1,0.0,0.0,276.56
18,Male,Kenya,Tertiary,1,1.0,1.0,249.57
20,Female,Rwanda,Secondary,yes,0.0,0.0,511.66
33,Female,Tanzania,Primary,1,1.0,0.0,239.28
40,Male,Uganda,Primary,0,0.0,1.0,554.5
28,Male,Uganda,Secondary,1,0.0,0.0,358.41
29,Male,Kenya,Primary,1,0.0,0.0,435.46
27,Male,Kenya,Tertiary,1,,0.0,25.95
49,Male,Tanzania,None,no,1.0,0.0,520.63
33,Male,Burundi,Primary,1,1.0,0.0,749.22
25,Female,Rwanda,Primary,yes,0.0,0.0,567.26
55,Female,Kenya,,0,1.0,1.0,581.33
29,Male,Kenya,Secondary,1,1.0,,414.03
41,Male,Uganda,None,1,1.0,0.0,391.12
45,Female,Tanzania,Secondary,no,0.0,0.0,702.78
25,Female,Burundi,Secondary,1,,1.0,661.06
45,Male,Burundi,Secondary,0,0.0,0.0,514.8
53,Female,Rwanda,Secondary,0,1.0,0.0,796.37
43,Female,Rwanda,Primary,1,1.0,0.0,672.35
25,Female,Kenya,Primary,no,,0.0,795.33
67,Male,Tanzania,Secondary,1,0.0,0.0,384.77
45,Other,Uganda,Secondary,1,1.0,0.0,522.92
45,Male,Rwanda,Secondary,1,1.0,0.0,729.36
54,Female,Burundi,Tertiary,no,1.0,1.0,937.11
58,Male,Kenya,,1,1.0,0.0,521.57
53,Female,Kenya,Secondary,1,1.0,1.0,67.36
44,Female,Uganda,Primary,0,1.0,1.0,570.87
34,Female,Tanzania,Tertiary,0,1.0,0.0,677.79
26,Female,Burundi,Secondary,0,0.0,0.0,663.76
50,Male,Kenya,Primary,1,0.0,0.0,265.68
37,Female,Kenya,Secondary,no,0.0,1.0,413.46
30,Female,Rwanda,Secondary,0,0.0,1.0,596.12
45,Male,Burundi,Primary,0,0.0,1.0,746.24
65,Female,Uganda,Secondary,0,1.0,0.0,404.51
46,Female,Kenya,Primary,1,1.0,1.0,314.23
30,Female,Burundi,Primary,0,0.0,1.0,386.01
63,Female,Tanzania,Primary,0,1.0,0.0,534.28
52,Female,Burundi,Secondary,1,1.0,1.0,593.87
23,Female,Tanzania,Secondary,nan,1.0,0.0,498.46
35,Female,Tanzania,Secondary,nan,1.0,0.0,418.16
68,Other,Uganda,None,0,1.0,0.0,388.23
22,Female,Kenya,Secondary,1,0.0,1.0,577.01
64,Female,Tanzania,Secondary,yes,1.0,0.0,839.07
42,Male,Uganda,Primary,no,0.0,1.0,864.84
19,Male,Burundi,Secondary,no,0.0,0.0,139.3
27,Female,Kenya,Secondary,1,0.0,,638.79
47,Female,Kenya,Secondary,1,1.0,,756.73
67,Male,Uganda,Tertiary,0,,0.0,475.76
62,Male,Uganda,Primary,1,0.0,0.0,510.95
22,Male,Rwanda,Primary,0,0.0,0.0,699.89
50,Female,Burundi,Secondary,no,0.0,0.0,647.88
18,Female,Rwanda,Tertiary,1,1.0,0.0,414.97
35,Female,Rwanda,Tertiary,1,,0.0,535.31
49,Male,Kenya,Primary,0,0.0,0.0,656.19
64,Male,Rwanda,None,1,0.0,0.0,358.93
66,Male,Burundi,Secondary,1,1.0,0.0,479.31
28,Male,Uganda,Secondary,0,0.0,1.0,366.43
38,Female,Kenya,Primary,no,0.0,,604.98
43,Male,Kenya,Primary,yes,0.0,0.0,562.3
42,Male,Rwanda,Primary,1,0.0,1.0,304.68
39,Male,Burundi,Secondary,0,0.0,0.0,477.33
44,Male,Uganda,Primary,1,0.0,0.0,268.78
66,Male,Burundi,None,1,1.0,0.0,555.71
30,Male,Tanzania,Secondary,no,0.0,0.0,306.89
50,Male,Burundi,,0,1.0,0.0,799.46
51,Male,Tanzania,Primary,nan,0.0,0.0,230.65
58,Male,Kenya,Secondary,0,1.0,0.0,269.64
52,Female,Burundi,Tertiary,0,0.0,0.0,543.25
18,,Burundi,Secondary,1,0.0,0.0,462.42
38,Female,Burundi,Primary,0,0.0,0.0,478.42
65,Female,Rwanda,Tertiary,0,1.0,0.0,857.24
23,Female,Kenya,Primary,0,1.0,0.0,584.49
45,Male,Burundi,Secondary,no,0.0,1.0,248.13
34,Male,Uganda,Secondary,0,1.0,1.0,493.28
22,Male,Kenya,Secondary,0,1.0,0.0,729.84
48,Male,Burundi,Primary,yes,0.0,0.0,494.72
22,Female,Uganda,Primary,0,0.0,0.0,227.66
55,Male,Rwanda,Primary,0,1.0,1.0,552.56
20,Female,Uganda,Secondary,1,0.0,0.0,171.62
40,Male,Kenya,,1,1.0,,293.8
54,Female,Kenya,Secondary,0,0.0,0.0,575.74
54,Female,Tanzania,Secondary,0,1.0,1.0,505.79
27,,Tanzania,,0,1.0,0.0,83.79
27,Female,Tanzania,Primary,yes,1.0,0.0,1064.69
36,Male,Rwanda,None,1,1.0,0.0,207.28
34,Female,Kenya,Primary,0,0.0,1.0,222.11
38,Male,Rwanda,Primary,0,0.0,1.0,370.97
31,Female,Kenya,Secondary,1,,0.0,502.45
26,Male,Tanzania,Primary,1,1.0,0.0,369.52
63,Male,Tanzania,Secondary,1,,0.0,359.8
18,Female,Uganda,None,0,1.0,1.0,777.03
68,Male,Tanzania,Tertiary,1,,0.0,667.03
62,Male,Tanzania,Secondary,1,0.0,0.0,923.81
30,Male,Burundi,Secondary,nan,1.0,0.0,824.79
21,Female,Kenya,Secondary,1,1.0,0.0,607.62
18,Female,Tanzania,Tertiary,0,1.0,,671.93
66,Female,Burundi,Secondary,no,0.0,0.0,497.62
57,Female,Burundi,Secondary,1,1.0,1.0,487.24
49,Male,Burundi,Primary,no,1.0,0.0,1152.36
51,Female,Tanzania,Tertiary,1,0.0,0.0,285.73
45,Female,Rwanda,Secondary,1,1.0,0.0,507.09
48,Female,Rwanda,None,0,,0.0,569.66
25,Male,Kenya,Secondary,1,0.0,0.0,74.12
56,Male,Rwanda,Primary,yes,1.0,0.0,495.35
43,Male,Tanzania,Primary,1,1.0,1.0,539.47
51,Male,Kenya,Primary,0,0.0,0.0,626.07
20,Male,Kenya,Tertiary,0,1.0,0.0,848.83
67,Male,Kenya,Secondary,nan,0.0,0.0,902.86
29,Male,Uganda,Tertiary,1,0.0,0.0,275.8
18,Male,Tanzania,None,no,1.0,0.0,433.81
61,Female,Tanzania,Secondary,0,0.0,1.0,280.41
22,Female,Rwanda,Secondary,nan,1.0,0.0,627.29
47,Male,Rwanda,Secondary,0,1.0,0.0,375.5
47,Female,Tanzania,,0,1.0,0.0,435.48
34,Female,Uganda,Secondary,0,1.0,1.0,466.95
65,Female,Burundi,Primary,1,1.0,0.0,333.64
64,,Uganda,Secondary,no,0.0,1.0,536.75
150,Male,Uganda,Primary,yes,1.0,0.0,467.06
32,Female,Rwanda,Primary,0,1.0,1.0,578.66
54,Female,Uganda,Secondary,0,0.0,0.0,926.22
38,Male,Rwanda,Secondary,unknown,1.0,0.0,632.71
31,Other,Rwanda,Secondary,1,1.0,1.0,707.23
19,Other,Kenya,Primary,0,0.0,0.0,620.33
28,Male,Uganda,Primary,no,0.0,1.0,269.7
68,Female,Uganda,Tertiary,1,1.0,0.0,493.71
56,Male,Uganda,Tertiary,0,0.0,1.0,534.27
55,Female,Tanzania,Primary,1,1.0,0.0,494.2
51,Male,Burundi,Secondary,yes,1.0,0.0,394.49
55,Male,Burundi,Primary,no,1.0,0.0,702.45
67,Female,Tanzania,Tertiary,0,1.0,0.0,379.25
51,Male,Uganda,Tertiary,0,1.0,0.0,595.97
35,Male,Rwanda,Primary,no,0.0,0.0,698.21
47,Male,Tanzania,None,yes,0.0,0.0,172.16
32,Male,Rwanda,None,0,1.0,0.0,649.59
44,Female,Tanzania,Primary,yes,1.0,0.0,856.47
68,Male,Uganda,Secondary,1,1.0,0.0,802.33
51,Female,Uganda,Primary,1,1.0,0.0,653.14
69,Male,Tanzania,,0,0.0,0.0,139.18
55,Male,Uganda,None,0,1.0,1.0,593.38
50,Male,Kenya,Secondary,yes,0.0,0.0,715.93
41,Female,Tanzania,Secondary,yes,1.0,0.0,641.23
32,Male,Uganda,Primary,0,0.0,0.0,748.19
47,Male,Rwanda,Secondary,1,0.0,0.0,212.59
59,Male,Burundi,Primary,0,1.0,0.0,479.4
68,Female,Burundi,Secondary,1,0.0,1.0,722.95
34,Male,Uganda,,1,0.0,0.0,606.78
22,Female,Rwanda,Primary,1,0.0,0.0,641.39
46,Male,Rwanda,Primary,0,0.0,0.0,441.01
21,Male,Burundi,Tertiary,0,1.0,0.0,397.97
27,Male,Kenya,Primary,0,1.0,0.0,475.51
34,Male,Kenya,Tertiary,0,0.0,0.0,471.21
27,Female,Tanzania,Secondary,1,0.0,0.0,394.71
34,,Tanzania,None,1,1.0,0.0,35.55
37,Male,Rwanda,Primary,1,0.0,,381.13
41,Male,Burundi,Primary,1,0.0,0.0,755.74
22,Male,Uganda,Primary,1,1.0,0.0,573.91
51,Male,Tanzania,Secondary,1,1.0,1.0,390.83
23,Male,Kenya,None,no,1.0,0.0,675.35
19,Female,Rwanda,Secondary,1,,1.0,322.59
30,Male,Tanzania,Secondary,0,,0.0,771.18
60,Female,Rwanda,Secondary,0,0.0,1.0,453.99
60,Male,Uganda,Secondary,1,0.0,0.0,553.26
65,Male,Tanzania,Primary,yes,,0.0,99.92
28,Male,Burundi,,1,0.0,0.0,387.04
68,Male,Uganda,Primary,1,1.0,0.0,627.5
64,Male,Kenya,Secondary,0,0.0,1.0,545.21
40,Male,Rwanda,Primary,0,1.0,1.0,553.37
33,Male,Uganda,None,1,,1.0,640.65
48,Female,Uganda,Secondary,0,1.0,0.0,596.47
28,Male,Uganda,Tertiary,0,0.0,0.0,724.8
33,Female,Rwanda,Primary,no,0.0,,404.77
25,Male,Burundi,Secondary,0,0.0,1.0,993.7
21,Female,Rwanda,Secondary,1,1.0,1.0,398.18
57,Male,Rwanda,Primary,1,1.0,1.0,427.48
21,Male,Kenya,Secondary,0,1.0,1.0,626.75
42,,Rwanda,,0,1.0,0.0,696.85
20,Male,Rwanda,Secondary,0,1.0,0.0,162.62
49,Female,Burundi,Tertiary,1,0.0,0.0,148.29
20,Female,Rwanda,Secondary,0,,0.0,567.26
44,Male,Rwanda,Secondary,0,1.0,0.0,295.27
46,Female,Rwanda,,0,0.0,0.0,344.95
49,Female,Rwanda,Secondary,1,0.0,0.0,241.87
67,Female,Kenya,Secondary,0,0.0,0.0,481.04
68,Other,Kenya,Secondary,0,0.0,0.0,461.71
36,Male,Rwanda,None,yes,1.0,0.0,197.71
38,Male,Rwanda,Secondary,0,1.0,1.0,432.67
22,Female,Kenya,Tertiary,0,1.0,0.0,329.06
35,Male,Kenya,Tertiary,1,,0.0,275.94
45,Male,Rwanda,Secondary,0,,0.0,302.11
59,Female,Rwanda,Secondary,1,1.0,0.0,525.16
39,Female,Burundi,Secondary,1,0.0,0.0,223.73
38,Male,Kenya,Primary,0,1.0,0.0,590.46
23,Female,Kenya,Primary,1,1.0,0.0,349.71
18,Male,Kenya,Primary,1,0.0,0.0,393.25
22,Male,Tanzania,Tertiary,yes,1.0,1.0,1129.1
58,Female,Uganda,Primary,1,1.0,,599.44
29,Other,Kenya,Secondary,1,,1.0,783.89
43,Male,Tanzania,Secondary,1,0.0,0.0,783.67
63,Male,Uganda,Secondary,1,1.0,0.0,586.9
51,Male,Uganda,Primary,0,0.0,0.0,601.29
66,Female,Kenya,Primary,0,1.0,0.0,605.56
31,Male,Uganda,Primary,0,1.0,0.0,593.79
43,Male,Tanzania,Primary,0,1.0,0.0,534.23
62,Female,Kenya,Secondary,0,0.0,0.0,483.6
44,Male,Rwanda,Secondary,1,0.0,0.0,636.32
26,Male,Rwanda,Primary,0,1.0,0.0,469.95
43,Female,Rwanda,None,nan,0.0,0.0,859.6
64,Female,Tanzania,Tertiary,0,1.0,0.0,135.51
39,Female,Tanzania,Tertiary,0,1.0,1.0,716.14
64,Male,Uganda,Tertiary,0,0.0,0.0,436.76
47,Female,Tanzania,Secondary,no,1.0,,793.57
60,Female,Kenya,Primary,1,1.0,0.0,851.36
65,Male,Burundi,Secondary,1,1.0,0.0,587.34
34,Female,Rwanda,Primary,1,0.0,0.0,477.29
43,Male,Uganda,Secondary,1,1.0,1.0,670.82
53,Female,Uganda,Primary,0,0.0,0.0,367.51
18,Female,Rwanda,Primary,1,1.0,1.0,464.03
25,Female,Rwanda,None,1,0.0,1.0,295.36
66,Male,Kenya,Secondary,1,1.0,0.0,716.39
52,Female,Uganda,Tertiary,1,1.0,0.0,651.9
69,Male,Rwanda,Secondary,yes,1.0,0.0,588.07
32,Female,Tanzania,Primary,0,0.0,0.0,456.67
64,Female,Uganda,Primary,1,0.0,0.0,371.58
39,Male,Tanzania,,1,0.0,0.0,638.7
31,Male,Rwanda,Tertiary,1,1.0,0.0,709.67
